Dates,Day,Month,Year
02/08/1974,2,8,1974
03/08/1974,3,8,1974
04/08/1974,4,8,1974
05/08/1974,5,8,1974
06/08/1974,6,8,1974
07/08/1974,7,8,1974
08/08/1974,8,8,1974
09/08/1974,9,8,1974
10/08/1974,10,8,1974
11/08/1974,11,8,1974
12/08/1974,12,8,1974
13/08/1974,13,8,1974
14/08/1974,14,8,1974
15/08/1974,15,8,1974
16/08/1974,16,8,1974
17/08/1974,17,8,1974
18/08/1974,18,8,1974
19/08/1974,19,8,1974
20/08/1974,20,8,1974
21/08/1974,21,8,1974
22/08/1974,22,8,1974
23/08/1974,23,8,1974
24/08/1974,24,8,1974
25/08/1974,25,8,1974
26/08/1974,26,8,1974
27/08/1974,27,8,1974
28/08/1974,28,8,1974
29/08/1974,29,8,1974
30/08/1974,30,8,1974
31/08/1974,31,8,1974
01/09/1974,1,9,1974
02/09/1974,2,9,1974
03/09/1974,3,9,1974
04/09/1974,4,9,1974
05/09/1974,5,9,1974
06/09/1974,6,9,1974
07/09/1974,7,9,1974
08/09/1974,8,9,1974
09/09/1974,9,9,1974
10/09/1974,10,9,1974
11/09/1974,11,9,1974
12/09/1974,12,9,1974
13/09/1974,13,9,1974
14/09/1974,14,9,1974
15/09/1974,15,9,1974
16/09/1974,16,9,1974
17/09/1974,17,9,1974
18/09/1974,18,9,1974
19/09/1974,19,9,1974
20/09/1974,20,9,1974
21/09/1974,21,9,1974
22/09/1974,22,9,1974
23/09/1974,23,9,1974
24/09/1974,24,9,1974
25/09/1974,25,9,1974
26/09/1974,26,9,1974
27/09/1974,27,9,1974
28/09/1974,28,9,1974
29/09/1974,29,9,1974
30/09/1974,30,9,1974
01/10/1974,1,10,1974
02/10/1974,2,10,1974
03/10/1974,3,10,1974
04/10/1974,4,10,1974
05/10/1974,5,10,1974
06/10/1974,6,10,1974
07/10/1974,7,10,1974
08/10/1974,8,10,1974
09/10/1974,9,10,1974
10/10/1974,10,10,1974
11/10/1974,11,10,1974
12/10/1974,12,10,1974
13/10/1974,13,10,1974
14/10/1974,14,10,1974
15/10/1974,15,10,1974
16/10/1974,16,10,1974
17/10/1974,17,10,1974
18/10/1974,18,10,1974
19/10/1974,19,10,1974
20/10/1974,20,10,1974
21/10/1974,21,10,1974
22/10/1974,22,10,1974
23/10/1974,23,10,1974
24/10/1974,24,10,1974
25/10/1974,25,10,1974
26/10/1974,26,10,1974
27/10/1974,27,10,1974
28/10/1974,28,10,1974
29/10/1974,29,10,1974
30/10/1974,30,10,1974
31/10/1974,31,10,1974
01/11/1974,1,11,1974
02/11/1974,2,11,1974
03/11/1974,3,11,1974
04/11/1974,4,11,1974
05/11/1974,5,11,1974
06/11/1974,6,11,1974
07/11/1974,7,11,1974
08/11/1974,8,11,1974
09/11/1974,9,11,1974
10/11/1974,10,11,1974
11/11/1974,11,11,1974
12/11/1974,12,11,1974
13/11/1974,13,11,1974
14/11/1974,14,11,1974
15/11/1974,15,11,1974
16/11/1974,16,11,1974
17/11/1974,17,11,1974
18/11/1974,18,11,1974
19/11/1974,19,11,1974
20/11/1974,20,11,1974
21/11/1974,21,11,1974
22/11/1974,22,11,1974
23/11/1974,23,11,1974
24/11/1974,24,11,1974
25/11/1974,25,11,1974
26/11/1974,26,11,1974
27/11/1974,27,11,1974
28/11/1974,28,11,1974
29/11/1974,29,11,1974
30/11/1974,30,11,1974
01/12/1974,1,12,1974
02/12/1974,2,12,1974
03/12/1974,3,12,1974
04/12/1974,4,12,1974
05/12/1974,5,12,1974
06/12/1974,6,12,1974
07/12/1974,7,12,1974
08/12/1974,8,12,1974
09/12/1974,9,12,1974
10/12/1974,10,12,1974
11/12/1974,11,12,1974
12/12/1974,12,12,1974
13/12/1974,13,12,1974
14/12/1974,14,12,1974
15/12/1974,15,12,1974
16/12/1974,16,12,1974
17/12/1974,17,12,1974
18/12/1974,18,12,1974
19/12/1974,19,12,1974
20/12/1974,20,12,1974
21/12/1974,21,12,1974
22/12/1974,22,12,1974
23/12/1974,23,12,1974
24/12/1974,24,12,1974
25/12/1974,25,12,1974
26/12/1974,26,12,1974
27/12/1974,27,12,1974
28/12/1974,28,12,1974
29/12/1974,29,12,1974
30/12/1974,30,12,1974
31/12/1974,31,12,1974
01/01/1975,1,1,1975
02/01/1975,2,1,1975
03/01/1975,3,1,1975
04/01/1975,4,1,1975
05/01/1975,5,1,1975
06/01/1975,6,1,1975
07/01/1975,7,1,1975
08/01/1975,8,1,1975
09/01/1975,9,1,1975
10/01/1975,10,1,1975
11/01/1975,11,1,1975
12/01/1975,12,1,1975
13/01/1975,13,1,1975
14/01/1975,14,1,1975
15/01/1975,15,1,1975
16/01/1975,16,1,1975
17/01/1975,17,1,1975
18/01/1975,18,1,1975
19/01/1975,19,1,1975
20/01/1975,20,1,1975
21/01/1975,21,1,1975
22/01/1975,22,1,1975
23/01/1975,23,1,1975
24/01/1975,24,1,1975
25/01/1975,25,1,1975
26/01/1975,26,1,1975
27/01/1975,27,1,1975
28/01/1975,28,1,1975
29/01/1975,29,1,1975
30/01/1975,30,1,1975
31/01/1975,31,1,1975
01/02/1975,1,2,1975
02/02/1975,2,2,1975
03/02/1975,3,2,1975
04/02/1975,4,2,1975
05/02/1975,5,2,1975
06/02/1975,6,2,1975
07/02/1975,7,2,1975
08/02/1975,8,2,1975
09/02/1975,9,2,1975
10/02/1975,10,2,1975
11/02/1975,11,2,1975
12/02/1975,12,2,1975
13/02/1975,13,2,1975
14/02/1975,14,2,1975
15/02/1975,15,2,1975
16/02/1975,16,2,1975
17/02/1975,17,2,1975
18/02/1975,18,2,1975
19/02/1975,19,2,1975
20/02/1975,20,2,1975
21/02/1975,21,2,1975
22/02/1975,22,2,1975
23/02/1975,23,2,1975
24/02/1975,24,2,1975
25/02/1975,25,2,1975
26/02/1975,26,2,1975
27/02/1975,27,2,1975
28/02/1975,28,2,1975
01/03/1975,1,3,1975
02/03/1975,2,3,1975
03/03/1975,3,3,1975
04/03/1975,4,3,1975
05/03/1975,5,3,1975
06/03/1975,6,3,1975
07/03/1975,7,3,1975
08/03/1975,8,3,1975
09/03/1975,9,3,1975
10/03/1975,10,3,1975
11/03/1975,11,3,1975
12/03/1975,12,3,1975
13/03/1975,13,3,1975
14/03/1975,14,3,1975
15/03/1975,15,3,1975
16/03/1975,16,3,1975
17/03/1975,17,3,1975
18/03/1975,18,3,1975
19/03/1975,19,3,1975
20/03/1975,20,3,1975
21/03/1975,21,3,1975
22/03/1975,22,3,1975
23/03/1975,23,3,1975
24/03/1975,24,3,1975
25/03/1975,25,3,1975
26/03/1975,26,3,1975
27/03/1975,27,3,1975
28/03/1975,28,3,1975
29/03/1975,29,3,1975
30/03/1975,30,3,1975
31/03/1975,31,3,1975
01/04/1975,1,4,1975
02/04/1975,2,4,1975
03/04/1975,3,4,1975
04/04/1975,4,4,1975
05/04/1975,5,4,1975
06/04/1975,6,4,1975
07/04/1975,7,4,1975
08/04/1975,8,4,1975
09/04/1975,9,4,1975
10/04/1975,10,4,1975
11/04/1975,11,4,1975
12/04/1975,12,4,1975
13/04/1975,13,4,1975
14/04/1975,14,4,1975
15/04/1975,15,4,1975
16/04/1975,16,4,1975
17/04/1975,17,4,1975
18/04/1975,18,4,1975
19/04/1975,19,4,1975
20/04/1975,20,4,1975
21/04/1975,21,4,1975
22/04/1975,22,4,1975
23/04/1975,23,4,1975
24/04/1975,24,4,1975
25/04/1975,25,4,1975
26/04/1975,26,4,1975
27/04/1975,27,4,1975
28/04/1975,28,4,1975
29/04/1975,29,4,1975
30/04/1975,30,4,1975
01/05/1975,1,5,1975
02/05/1975,2,5,1975
03/05/1975,3,5,1975
04/05/1975,4,5,1975
05/05/1975,5,5,1975
06/05/1975,6,5,1975
07/05/1975,7,5,1975
08/05/1975,8,5,1975
09/05/1975,9,5,1975
10/05/1975,10,5,1975
11/05/1975,11,5,1975
12/05/1975,12,5,1975
13/05/1975,13,5,1975
14/05/1975,14,5,1975
15/05/1975,15,5,1975
16/05/1975,16,5,1975
17/05/1975,17,5,1975
18/05/1975,18,5,1975
19/05/1975,19,5,1975
20/05/1975,20,5,1975
21/05/1975,21,5,1975
22/05/1975,22,5,1975
23/05/1975,23,5,1975
24/05/1975,24,5,1975
25/05/1975,25,5,1975
26/05/1975,26,5,1975
27/05/1975,27,5,1975
28/05/1975,28,5,1975
29/05/1975,29,5,1975
30/05/1975,30,5,1975
31/05/1975,31,5,1975
01/06/1975,1,6,1975
02/06/1975,2,6,1975
03/06/1975,3,6,1975
04/06/1975,4,6,1975
05/06/1975,5,6,1975
06/06/1975,6,6,1975
07/06/1975,7,6,1975
08/06/1975,8,6,1975
09/06/1975,9,6,1975
10/06/1975,10,6,1975
11/06/1975,11,6,1975
12/06/1975,12,6,1975
13/06/1975,13,6,1975
14/06/1975,14,6,1975
15/06/1975,15,6,1975
16/06/1975,16,6,1975
17/06/1975,17,6,1975
18/06/1975,18,6,1975
19/06/1975,19,6,1975
20/06/1975,20,6,1975
21/06/1975,21,6,1975
22/06/1975,22,6,1975
23/06/1975,23,6,1975
24/06/1975,24,6,1975
25/06/1975,25,6,1975
26/06/1975,26,6,1975
27/06/1975,27,6,1975
28/06/1975,28,6,1975
29/06/1975,29,6,1975
30/06/1975,30,6,1975
01/07/1975,1,7,1975
02/07/1975,2,7,1975
03/07/1975,3,7,1975
04/07/1975,4,7,1975
05/07/1975,5,7,1975
06/07/1975,6,7,1975
07/07/1975,7,7,1975
08/07/1975,8,7,1975
09/07/1975,9,7,1975
10/07/1975,10,7,1975
11/07/1975,11,7,1975
12/07/1975,12,7,1975
13/07/1975,13,7,1975
14/07/1975,14,7,1975
15/07/1975,15,7,1975
16/07/1975,16,7,1975
17/07/1975,17,7,1975
18/07/1975,18,7,1975
19/07/1975,19,7,1975
20/07/1975,20,7,1975
21/07/1975,21,7,1975
22/07/1975,22,7,1975
23/07/1975,23,7,1975
24/07/1975,24,7,1975
25/07/1975,25,7,1975
26/07/1975,26,7,1975
27/07/1975,27,7,1975
28/07/1975,28,7,1975
29/07/1975,29,7,1975
30/07/1975,30,7,1975
31/07/1975,31,7,1975
01/08/1975,1,8,1975
02/08/1975,2,8,1975
03/08/1975,3,8,1975
04/08/1975,4,8,1975
05/08/1975,5,8,1975
06/08/1975,6,8,1975
07/08/1975,7,8,1975
08/08/1975,8,8,1975
09/08/1975,9,8,1975
10/08/1975,10,8,1975
11/08/1975,11,8,1975
12/08/1975,12,8,1975
13/08/1975,13,8,1975
14/08/1975,14,8,1975
15/08/1975,15,8,1975
16/08/1975,16,8,1975
17/08/1975,17,8,1975
18/08/1975,18,8,1975
19/08/1975,19,8,1975
20/08/1975,20,8,1975
21/08/1975,21,8,1975
22/08/1975,22,8,1975
23/08/1975,23,8,1975
24/08/1975,24,8,1975
25/08/1975,25,8,1975
26/08/1975,26,8,1975
27/08/1975,27,8,1975
28/08/1975,28,8,1975
29/08/1975,29,8,1975
30/08/1975,30,8,1975
31/08/1975,31,8,1975
01/09/1975,1,9,1975
02/09/1975,2,9,1975
03/09/1975,3,9,1975
04/09/1975,4,9,1975
05/09/1975,5,9,1975
06/09/1975,6,9,1975
07/09/1975,7,9,1975
08/09/1975,8,9,1975
09/09/1975,9,9,1975
10/09/1975,10,9,1975
11/09/1975,11,9,1975
12/09/1975,12,9,1975
13/09/1975,13,9,1975
14/09/1975,14,9,1975
15/09/1975,15,9,1975
16/09/1975,16,9,1975
17/09/1975,17,9,1975
18/09/1975,18,9,1975
19/09/1975,19,9,1975
20/09/1975,20,9,1975
21/09/1975,21,9,1975
22/09/1975,22,9,1975
23/09/1975,23,9,1975
24/09/1975,24,9,1975
25/09/1975,25,9,1975
26/09/1975,26,9,1975
27/09/1975,27,9,1975
28/09/1975,28,9,1975
29/09/1975,29,9,1975
30/09/1975,30,9,1975
01/10/1975,1,10,1975
02/10/1975,2,10,1975
03/10/1975,3,10,1975
04/10/1975,4,10,1975
05/10/1975,5,10,1975
06/10/1975,6,10,1975
07/10/1975,7,10,1975
08/10/1975,8,10,1975
09/10/1975,9,10,1975
10/10/1975,10,10,1975
11/10/1975,11,10,1975
12/10/1975,12,10,1975
13/10/1975,13,10,1975
14/10/1975,14,10,1975
15/10/1975,15,10,1975
16/10/1975,16,10,1975
17/10/1975,17,10,1975
18/10/1975,18,10,1975
19/10/1975,19,10,1975
20/10/1975,20,10,1975
21/10/1975,21,10,1975
22/10/1975,22,10,1975
23/10/1975,23,10,1975
24/10/1975,24,10,1975
25/10/1975,25,10,1975
26/10/1975,26,10,1975
27/10/1975,27,10,1975
28/10/1975,28,10,1975
29/10/1975,29,10,1975
30/10/1975,30,10,1975
31/10/1975,31,10,1975
01/11/1975,1,11,1975
02/11/1975,2,11,1975
03/11/1975,3,11,1975
04/11/1975,4,11,1975
05/11/1975,5,11,1975
06/11/1975,6,11,1975
07/11/1975,7,11,1975
08/11/1975,8,11,1975
09/11/1975,9,11,1975
10/11/1975,10,11,1975
11/11/1975,11,11,1975
12/11/1975,12,11,1975
13/11/1975,13,11,1975
14/11/1975,14,11,1975
15/11/1975,15,11,1975
16/11/1975,16,11,1975
17/11/1975,17,11,1975
18/11/1975,18,11,1975
19/11/1975,19,11,1975
20/11/1975,20,11,1975
21/11/1975,21,11,1975
22/11/1975,22,11,1975
23/11/1975,23,11,1975
24/11/1975,24,11,1975
25/11/1975,25,11,1975
26/11/1975,26,11,1975
27/11/1975,27,11,1975
28/11/1975,28,11,1975
29/11/1975,29,11,1975
30/11/1975,30,11,1975
01/12/1975,1,12,1975
02/12/1975,2,12,1975
03/12/1975,3,12,1975
04/12/1975,4,12,1975
05/12/1975,5,12,1975
06/12/1975,6,12,1975
07/12/1975,7,12,1975
08/12/1975,8,12,1975
09/12/1975,9,12,1975
10/12/1975,10,12,1975
11/12/1975,11,12,1975
12/12/1975,12,12,1975
13/12/1975,13,12,1975
14/12/1975,14,12,1975
15/12/1975,15,12,1975
16/12/1975,16,12,1975
17/12/1975,17,12,1975
18/12/1975,18,12,1975
19/12/1975,19,12,1975
20/12/1975,20,12,1975
21/12/1975,21,12,1975
22/12/1975,22,12,1975
23/12/1975,23,12,1975
24/12/1975,24,12,1975
25/12/1975,25,12,1975
26/12/1975,26,12,1975
27/12/1975,27,12,1975
28/12/1975,28,12,1975
29/12/1975,29,12,1975
30/12/1975,30,12,1975
31/12/1975,31,12,1975
01/01/1976,1,1,1976
02/01/1976,2,1,1976
03/01/1976,3,1,1976
04/01/1976,4,1,1976
05/01/1976,5,1,1976
06/01/1976,6,1,1976
07/01/1976,7,1,1976
08/01/1976,8,1,1976
09/01/1976,9,1,1976
10/01/1976,10,1,1976
11/01/1976,11,1,1976
12/01/1976,12,1,1976
13/01/1976,13,1,1976
14/01/1976,14,1,1976
15/01/1976,15,1,1976
16/01/1976,16,1,1976
17/01/1976,17,1,1976
18/01/1976,18,1,1976
19/01/1976,19,1,1976
20/01/1976,20,1,1976
21/01/1976,21,1,1976
22/01/1976,22,1,1976
23/01/1976,23,1,1976
24/01/1976,24,1,1976
25/01/1976,25,1,1976
26/01/1976,26,1,1976
27/01/1976,27,1,1976
28/01/1976,28,1,1976
29/01/1976,29,1,1976
30/01/1976,30,1,1976
31/01/1976,31,1,1976
01/02/1976,1,2,1976
02/02/1976,2,2,1976
03/02/1976,3,2,1976
04/02/1976,4,2,1976
05/02/1976,5,2,1976
06/02/1976,6,2,1976
07/02/1976,7,2,1976
08/02/1976,8,2,1976
09/02/1976,9,2,1976
10/02/1976,10,2,1976
11/02/1976,11,2,1976
12/02/1976,12,2,1976
13/02/1976,13,2,1976
14/02/1976,14,2,1976
15/02/1976,15,2,1976
16/02/1976,16,2,1976
17/02/1976,17,2,1976
18/02/1976,18,2,1976
19/02/1976,19,2,1976
20/02/1976,20,2,1976
21/02/1976,21,2,1976
22/02/1976,22,2,1976
23/02/1976,23,2,1976
24/02/1976,24,2,1976
25/02/1976,25,2,1976
26/02/1976,26,2,1976
27/02/1976,27,2,1976
28/02/1976,28,2,1976
29/02/1976,29,2,1976
01/03/1976,1,3,1976
02/03/1976,2,3,1976
03/03/1976,3,3,1976
04/03/1976,4,3,1976
05/03/1976,5,3,1976
06/03/1976,6,3,1976
07/03/1976,7,3,1976
08/03/1976,8,3,1976
09/03/1976,9,3,1976
10/03/1976,10,3,1976
11/03/1976,11,3,1976
12/03/1976,12,3,1976
13/03/1976,13,3,1976
14/03/1976,14,3,1976
15/03/1976,15,3,1976
16/03/1976,16,3,1976
17/03/1976,17,3,1976
18/03/1976,18,3,1976
19/03/1976,19,3,1976
20/03/1976,20,3,1976
21/03/1976,21,3,1976
22/03/1976,22,3,1976
23/03/1976,23,3,1976
24/03/1976,24,3,1976
25/03/1976,25,3,1976
26/03/1976,26,3,1976
27/03/1976,27,3,1976
28/03/1976,28,3,1976
29/03/1976,29,3,1976
30/03/1976,30,3,1976
31/03/1976,31,3,1976
01/04/1976,1,4,1976
02/04/1976,2,4,1976
03/04/1976,3,4,1976
04/04/1976,4,4,1976
05/04/1976,5,4,1976
06/04/1976,6,4,1976
07/04/1976,7,4,1976
08/04/1976,8,4,1976
09/04/1976,9,4,1976
10/04/1976,10,4,1976
11/04/1976,11,4,1976
12/04/1976,12,4,1976
13/04/1976,13,4,1976
14/04/1976,14,4,1976
15/04/1976,15,4,1976
16/04/1976,16,4,1976
17/04/1976,17,4,1976
18/04/1976,18,4,1976
19/04/1976,19,4,1976
20/04/1976,20,4,1976
21/04/1976,21,4,1976
22/04/1976,22,4,1976
23/04/1976,23,4,1976
24/04/1976,24,4,1976
25/04/1976,25,4,1976
26/04/1976,26,4,1976
27/04/1976,27,4,1976
28/04/1976,28,4,1976
29/04/1976,29,4,1976
30/04/1976,30,4,1976
01/05/1976,1,5,1976
02/05/1976,2,5,1976
03/05/1976,3,5,1976
04/05/1976,4,5,1976
05/05/1976,5,5,1976
06/05/1976,6,5,1976
07/05/1976,7,5,1976
08/05/1976,8,5,1976
09/05/1976,9,5,1976
10/05/1976,10,5,1976
11/05/1976,11,5,1976
12/05/1976,12,5,1976
13/05/1976,13,5,1976
14/05/1976,14,5,1976
15/05/1976,15,5,1976
16/05/1976,16,5,1976
17/05/1976,17,5,1976
18/05/1976,18,5,1976
19/05/1976,19,5,1976
20/05/1976,20,5,1976
21/05/1976,21,5,1976
22/05/1976,22,5,1976
23/05/1976,23,5,1976
24/05/1976,24,5,1976
25/05/1976,25,5,1976
26/05/1976,26,5,1976
27/05/1976,27,5,1976
28/05/1976,28,5,1976
29/05/1976,29,5,1976
30/05/1976,30,5,1976
31/05/1976,31,5,1976
01/06/1976,1,6,1976
02/06/1976,2,6,1976
03/06/1976,3,6,1976
04/06/1976,4,6,1976
05/06/1976,5,6,1976
06/06/1976,6,6,1976
07/06/1976,7,6,1976
08/06/1976,8,6,1976
09/06/1976,9,6,1976
10/06/1976,10,6,1976
11/06/1976,11,6,1976
12/06/1976,12,6,1976
13/06/1976,13,6,1976
14/06/1976,14,6,1976
15/06/1976,15,6,1976
16/06/1976,16,6,1976
17/06/1976,17,6,1976
18/06/1976,18,6,1976
19/06/1976,19,6,1976
20/06/1976,20,6,1976
21/06/1976,21,6,1976
22/06/1976,22,6,1976
23/06/1976,23,6,1976
24/06/1976,24,6,1976
25/06/1976,25,6,1976
26/06/1976,26,6,1976
27/06/1976,27,6,1976
28/06/1976,28,6,1976
29/06/1976,29,6,1976
30/06/1976,30,6,1976
01/07/1976,1,7,1976
02/07/1976,2,7,1976
03/07/1976,3,7,1976
04/07/1976,4,7,1976
05/07/1976,5,7,1976
06/07/1976,6,7,1976
07/07/1976,7,7,1976
08/07/1976,8,7,1976
09/07/1976,9,7,1976
10/07/1976,10,7,1976
11/07/1976,11,7,1976
12/07/1976,12,7,1976
13/07/1976,13,7,1976
14/07/1976,14,7,1976
15/07/1976,15,7,1976
16/07/1976,16,7,1976
17/07/1976,17,7,1976
18/07/1976,18,7,1976
19/07/1976,19,7,1976
20/07/1976,20,7,1976
21/07/1976,21,7,1976
22/07/1976,22,7,1976
23/07/1976,23,7,1976
24/07/1976,24,7,1976
25/07/1976,25,7,1976
26/07/1976,26,7,1976
27/07/1976,27,7,1976
28/07/1976,28,7,1976
29/07/1976,29,7,1976
30/07/1976,30,7,1976
31/07/1976,31,7,1976
01/08/1976,1,8,1976
02/08/1976,2,8,1976
03/08/1976,3,8,1976
04/08/1976,4,8,1976
05/08/1976,5,8,1976
06/08/1976,6,8,1976
07/08/1976,7,8,1976
08/08/1976,8,8,1976
09/08/1976,9,8,1976
10/08/1976,10,8,1976
11/08/1976,11,8,1976
12/08/1976,12,8,1976
13/08/1976,13,8,1976
14/08/1976,14,8,1976
15/08/1976,15,8,1976
16/08/1976,16,8,1976
17/08/1976,17,8,1976
18/08/1976,18,8,1976
19/08/1976,19,8,1976
20/08/1976,20,8,1976
21/08/1976,21,8,1976
22/08/1976,22,8,1976
23/08/1976,23,8,1976
24/08/1976,24,8,1976
25/08/1976,25,8,1976
26/08/1976,26,8,1976
27/08/1976,27,8,1976
28/08/1976,28,8,1976
29/08/1976,29,8,1976
30/08/1976,30,8,1976
31/08/1976,31,8,1976
01/09/1976,1,9,1976
02/09/1976,2,9,1976
03/09/1976,3,9,1976
04/09/1976,4,9,1976
05/09/1976,5,9,1976
06/09/1976,6,9,1976
07/09/1976,7,9,1976
08/09/1976,8,9,1976
09/09/1976,9,9,1976
10/09/1976,10,9,1976
11/09/1976,11,9,1976
12/09/1976,12,9,1976
13/09/1976,13,9,1976
14/09/1976,14,9,1976
15/09/1976,15,9,1976
16/09/1976,16,9,1976
17/09/1976,17,9,1976
18/09/1976,18,9,1976
19/09/1976,19,9,1976
20/09/1976,20,9,1976
21/09/1976,21,9,1976
22/09/1976,22,9,1976
23/09/1976,23,9,1976
24/09/1976,24,9,1976
25/09/1976,25,9,1976
26/09/1976,26,9,1976
27/09/1976,27,9,1976
28/09/1976,28,9,1976
29/09/1976,29,9,1976
30/09/1976,30,9,1976
01/10/1976,1,10,1976
02/10/1976,2,10,1976
03/10/1976,3,10,1976
04/10/1976,4,10,1976
05/10/1976,5,10,1976
06/10/1976,6,10,1976
07/10/1976,7,10,1976
08/10/1976,8,10,1976
09/10/1976,9,10,1976
10/10/1976,10,10,1976
11/10/1976,11,10,1976
12/10/1976,12,10,1976
13/10/1976,13,10,1976
14/10/1976,14,10,1976
15/10/1976,15,10,1976
16/10/1976,16,10,1976
17/10/1976,17,10,1976
18/10/1976,18,10,1976
19/10/1976,19,10,1976
20/10/1976,20,10,1976
21/10/1976,21,10,1976
22/10/1976,22,10,1976
23/10/1976,23,10,1976
24/10/1976,24,10,1976
25/10/1976,25,10,1976
26/10/1976,26,10,1976
27/10/1976,27,10,1976
28/10/1976,28,10,1976
29/10/1976,29,10,1976
30/10/1976,30,10,1976
31/10/1976,31,10,1976
01/11/1976,1,11,1976
02/11/1976,2,11,1976
03/11/1976,3,11,1976
04/11/1976,4,11,1976
05/11/1976,5,11,1976
06/11/1976,6,11,1976
07/11/1976,7,11,1976
08/11/1976,8,11,1976
09/11/1976,9,11,1976
10/11/1976,10,11,1976
11/11/1976,11,11,1976
12/11/1976,12,11,1976
13/11/1976,13,11,1976
14/11/1976,14,11,1976
15/11/1976,15,11,1976
16/11/1976,16,11,1976
17/11/1976,17,11,1976
18/11/1976,18,11,1976
19/11/1976,19,11,1976
20/11/1976,20,11,1976
21/11/1976,21,11,1976
22/11/1976,22,11,1976
23/11/1976,23,11,1976
24/11/1976,24,11,1976
25/11/1976,25,11,1976
26/11/1976,26,11,1976
27/11/1976,27,11,1976
28/11/1976,28,11,1976
29/11/1976,29,11,1976
30/11/1976,30,11,1976
01/12/1976,1,12,1976
02/12/1976,2,12,1976
03/12/1976,3,12,1976
04/12/1976,4,12,1976
05/12/1976,5,12,1976
06/12/1976,6,12,1976
07/12/1976,7,12,1976
08/12/1976,8,12,1976
09/12/1976,9,12,1976
10/12/1976,10,12,1976
11/12/1976,11,12,1976
12/12/1976,12,12,1976
13/12/1976,13,12,1976
14/12/1976,14,12,1976
15/12/1976,15,12,1976
16/12/1976,16,12,1976
17/12/1976,17,12,1976
18/12/1976,18,12,1976
19/12/1976,19,12,1976
20/12/1976,20,12,1976
21/12/1976,21,12,1976
22/12/1976,22,12,1976
23/12/1976,23,12,1976
24/12/1976,24,12,1976
25/12/1976,25,12,1976
26/12/1976,26,12,1976
27/12/1976,27,12,1976
28/12/1976,28,12,1976
29/12/1976,29,12,1976
30/12/1976,30,12,1976
31/12/1976,31,12,1976
01/01/1977,1,1,1977
02/01/1977,2,1,1977
03/01/1977,3,1,1977
04/01/1977,4,1,1977
05/01/1977,5,1,1977
06/01/1977,6,1,1977
07/01/1977,7,1,1977
08/01/1977,8,1,1977
09/01/1977,9,1,1977
10/01/1977,10,1,1977
11/01/1977,11,1,1977
12/01/1977,12,1,1977
13/01/1977,13,1,1977
14/01/1977,14,1,1977
15/01/1977,15,1,1977
16/01/1977,16,1,1977
17/01/1977,17,1,1977
18/01/1977,18,1,1977
19/01/1977,19,1,1977
20/01/1977,20,1,1977
21/01/1977,21,1,1977
22/01/1977,22,1,1977
23/01/1977,23,1,1977
24/01/1977,24,1,1977
25/01/1977,25,1,1977
26/01/1977,26,1,1977
27/01/1977,27,1,1977
28/01/1977,28,1,1977
29/01/1977,29,1,1977
30/01/1977,30,1,1977
31/01/1977,31,1,1977
01/02/1977,1,2,1977
02/02/1977,2,2,1977
03/02/1977,3,2,1977
04/02/1977,4,2,1977
05/02/1977,5,2,1977
06/02/1977,6,2,1977
07/02/1977,7,2,1977
08/02/1977,8,2,1977
09/02/1977,9,2,1977
10/02/1977,10,2,1977
11/02/1977,11,2,1977
12/02/1977,12,2,1977
13/02/1977,13,2,1977
14/02/1977,14,2,1977
15/02/1977,15,2,1977
16/02/1977,16,2,1977
17/02/1977,17,2,1977
18/02/1977,18,2,1977
19/02/1977,19,2,1977
20/02/1977,20,2,1977
21/02/1977,21,2,1977
22/02/1977,22,2,1977
23/02/1977,23,2,1977
24/02/1977,24,2,1977
25/02/1977,25,2,1977
26/02/1977,26,2,1977
27/02/1977,27,2,1977
28/02/1977,28,2,1977
01/03/1977,1,3,1977
02/03/1977,2,3,1977
03/03/1977,3,3,1977
04/03/1977,4,3,1977
05/03/1977,5,3,1977
06/03/1977,6,3,1977
07/03/1977,7,3,1977
08/03/1977,8,3,1977
09/03/1977,9,3,1977
10/03/1977,10,3,1977
11/03/1977,11,3,1977
12/03/1977,12,3,1977
13/03/1977,13,3,1977
14/03/1977,14,3,1977
15/03/1977,15,3,1977
16/03/1977,16,3,1977
17/03/1977,17,3,1977
18/03/1977,18,3,1977
19/03/1977,19,3,1977
20/03/1977,20,3,1977
21/03/1977,21,3,1977
22/03/1977,22,3,1977
23/03/1977,23,3,1977
24/03/1977,24,3,1977
25/03/1977,25,3,1977
26/03/1977,26,3,1977
27/03/1977,27,3,1977
28/03/1977,28,3,1977
29/03/1977,29,3,1977
30/03/1977,30,3,1977
31/03/1977,31,3,1977
01/04/1977,1,4,1977
02/04/1977,2,4,1977
03/04/1977,3,4,1977
04/04/1977,4,4,1977
05/04/1977,5,4,1977
06/04/1977,6,4,1977
07/04/1977,7,4,1977
08/04/1977,8,4,1977
09/04/1977,9,4,1977
10/04/1977,10,4,1977
11/04/1977,11,4,1977
12/04/1977,12,4,1977
13/04/1977,13,4,1977
14/04/1977,14,4,1977
15/04/1977,15,4,1977
16/04/1977,16,4,1977
17/04/1977,17,4,1977
18/04/1977,18,4,1977
19/04/1977,19,4,1977
20/04/1977,20,4,1977
21/04/1977,21,4,1977
22/04/1977,22,4,1977
23/04/1977,23,4,1977
24/04/1977,24,4,1977
25/04/1977,25,4,1977
26/04/1977,26,4,1977
